APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
6018028010,01/14/2019,Single Family,7838 S DENKER AVE,LOS ANGELES,CA,90047,8,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.30447,33.96798,POINT (-118.30446999999998 33.96798),23678,777,1075,7,14,20
2234015008,01/29/2019,Single Family,6454 N LANGDON AVE,VAN NUYS,CA,91406,6,Mr. Cooper,Paula Acosta,800-468-1743,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,-118.46899,34.18832,POINT (-118.46899 34.18832),19734,227,560,,3,18
2556009009,12/10/2019,Single Family,7839 W JAYSEEL ST,LOS ANGELES,CA,91040,7,"Deutsche Bank National Trust Company, as Trustee",Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.30401,34.26568,POINT (-118.30401 34.26568),3221,12,530,,1,7
2005016015,07/25/2019,Single Family,23401 W SCHOENBORN ST,LOS ANGELES,CA,91304,12,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.63684,34.22028,POINT (-118.63683999999999 34.22028),4279,91,1459,,2,44
4371019021,08/05/2019,Vacant Residential,10440  UNKNOWN ST (HH),LOS ANGELES,CA,90077,5,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.4411,34.09291,POINT (-118.4411 34.09291),24037,828,770,,6,81
5052026039,03/11/2019,Multi-Family,2167 W 30TH ST,LOS ANGELES,CA,90018,10,Real Time Resolutions,DAVID ROSAS,888-895-0221,Law Office of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-580-8567,-118.31412,34.0275,POINT (-118.31412 34.0275),23079,686,919,7,12,19
2280001026,03/12/2019,Single Family,4218 N SEPULVEDA BLVD,LOS ANGELES,CA,91403,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.47122,34.14721,POINT (-118.47122 34.14721),19732,339,669,,6,62
2405004001,05/06/2019,Single Family,7865 N SANCOLA AVE,LOS ANGELES,CA,91352,2,Bank of America,Joan Duffy,818-285-5230,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,-118.35431,34.21373,POINT (-118.35431000000001 34.21373),19335,167,1375,,5,21
7442016012,10/15/2019,Single Family,1006 W MILLMARK GROVE ST,LOS ANGELES,CA,90731,15,CALIBER HOME LOANS,CHRISTINE CAYANAN,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.29868,33.75924,POINT (-118.29868000000002 33.75924),3342,968,1443,,15,25
2622017025,03/07/2019,Single Family,9809 N RINCON AVE,LOS ANGELES,CA,91331,7,US Bank NA as Trustee for LSF8 Master Participation Trust,Tannis Stoops,404-655-9334,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,-118.41939,34.24833,POINT (-118.41939000000002 34.24833000000001),18907,35,960,,1,11
2175039025,05/07/2019,Single Family,4538 N WINNETKA AVE,LOS ANGELES,CA,91364,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.56987,34.15402,POINT (-118.56987 34.15402),19346,313,656,,4,49
5103018030,01/04/2019,Multi-Family,864 E 55TH ST,LOS ANGELES,CA,90011,9,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.26039,33.99241,POINT (-118.26039000000002 33.99241),22727,726,984,7,13,
5473014005,01/01/2019,Single Family,4188 N YORK BLVD,LOS ANGELES,CA,90065,14,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.22688,34.12368,POINT (-118.22688000000001 34.12368),24030,382,373,,9,56
5304011014,10/10/2019,Single Family,1236 E MONTECITO DR,LOS ANGELES,CA,90031,1,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.19805,34.08741,POINT (-118.19805 34.08741),23448,489,607,,11,92
2369032010,12/24/2019,Single Family,11703 W LAURELWOOD DR,LOS ANGELES,CA,91604,2,SIMON CRANT c/o Cenlar FSB,ATHENA SANTOS,609-718-2657,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.38701,34.13944,POINT (-118.38701 34.13944),8492,351,1353,,5,84
2701029021,04/18/2019,Single Family,19772 W BUCKEYE MEADOW LANE,LOS ANGELES,CA,91326,12,bayview,Willie Walton,714-848-7920,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.56625,34.28074,POINT (-118.56625000000001 34.28074),18905,65,1311,,2,48
2263014018,04/02/2019,Single Family,15025 W VALLEYHEART DR,LOS ANGELES,CA,91403,4,Mr. Cooper LLC,Paula Acosta,800-468-1743,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.4605,34.16111,POINT (-118.4605 34.16111),19732,248,675,,7,83
5188021002,06/05/2019,Multi-Family,1008 S CONCORD ST,LOS ANGELES,CA,90023,14,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.20425,34.02627,POINT (-118.20425000000002 34.02627),23441,525,957,,9,38
2651012053,01/03/2019,Single Family,8936 N WILLIS AVE,LOS ANGELES,CA,91402,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.45515,34.23282,POINT (-118.45514999999999 34.23282),19730,149,667,,3,59
2163007008,01/03/2019,Single Family,5117 N TAMPA AVE,LOS ANGELES,CA,91356,3,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.55418,34.16416,POINT (-118.55417999999999 34.16416),19339,321,1494,,4,10
4005004001,12/02/2019,Single Family,3452 W SLAUSON AVE,LOS ANGELES,CA,90043,8,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.33274,33.98884,POINT (-118.33274000000002 33.98884),23674,753,1035,7,14,24
2322011030,06/28/2019,Single Family,6751 N RADFORD AVE,LOS ANGELES,CA,91606,2,Rushmore Loan Managment,Dawn Talavera,888-504-6700,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.39228,34.19358,POINT (-118.39228 34.19358),8889,175,489,,5,13
6069024027,01/09/2019,Single Family,11305 S MONITOR AVE,LOS ANGELES,CA,90059,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.24031,33.93182,POINT (-118.24031000000001 33.93182),24354,822,658,7,15,40
6032027018,07/11/2019,Multi-Family,732 W 79TH ST,LOS ANGELES,CA,90044,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.28654,33.96766,POINT (-118.28654 33.96766),23675,782,1360,7,14,
2132007013,01/01/2019,Single Family,6707 N SHIRLEY AVE,LOS ANGELES,CA,91335,3,Deutsche Bank National Trust c/o Select Portfolio Servicing,SELECT Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.55806,34.19241,POINT (-118.55806 34.19241),18909,269,1467,,4,12
4383006022,11/05/2019,Single Family,9847 W PORTOLA DR,LOS ANGELES,CA,90210,5,Lantzman Investments Inc,March Lantzman,619-474-5400,LRES,Kathy Golden,765   The City Drive South   Orange CA 92868,714-872-5822,-118.43355,34.11034,POINT (-118.43355 34.11034),24346,826,724,,6,81
5476012016,01/08/2019,Single Family,1526 N AVENUE 50,LOS ANGELES,CA,90042,14,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.20608,34.12389,POINT (-118.20608 34.12389),23673,366,1435,,9,93
6084030040,06/08/2019,Single Family,900 E 116TH PL,LOS ANGELES,CA,90059,15,PennyMac Loan Services,Eric Moore,877-338-3791,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,-118.25835,33.9281,POINT (-118.25835 33.9281),24354,809,1194,7,15,53
2724002081,08/29/2019,Single Family,10120  LARWIN,LOS ANGELES,CA,99999,12,MidFirst Bank,Erik Kenner,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.61534,34.25454,POINT (-118.61534 34.25454),4284,88,1252,,2,43
2375015054,02/25/2019,Single Family,4242 N BEEMAN AVE,LOS ANGELES,CA,91604,2,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.40717,34.14806,POINT (-118.40717 34.14806),8492,346,1505,,5,84
2534008012,11/06/2019,Single Family,13217 W FILMORE ST,LOS ANGELES,CA,91331,7,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.421,34.27237,POINT (-118.42099999999999 34.27237),18907,24,1376,,1,11
2310022022,01/01/2019,Single Family,11853 W BLYTHE ST,LOS ANGELES,CA,91605,6,US Bank NA C/O Select Portfolio Services,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.3917,34.21492,POINT (-118.3917 34.21492),8888,161,473,,3,14
4377026008,01/09/2019,Single Family,2089 N STRADELLA RD,LOS ANGELES,CA,90077,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.46184,34.10875,POINT (-118.46184000000001 34.10875),24037,828,792,,6,81
2629012009,05/03/2019,Single Family,9247 N TAMARACK AVE,LOS ANGELES,CA,91352,6,Johana Romero c/o Freedom Mortgage,PROPERTY PRESERVATION DEPT,317-537-3748,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.39685,34.23761,POINT (-118.39685 34.23761),19335,156,1058,,3,21
5565040021,01/08/2019,Single Family,8661 W ALLENWOOD RD,LOS ANGELES,CA,90046,4,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.38454,34.12014,POINT (-118.38454 34.12014),23677,825,722,11,7,81
7415014020,01/07/2019,Single Family,1123 W PAPEETE ST,LOS ANGELES,CA,90744,15,Flagstar BANK,Eric Moore,877-338-3791,BRON Inc.,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,877-338-3791,-118.27708,33.78701,POINT (-118.27708 33.78701),3350,956,1201,,15,15
6015002001,09/05/2019,Single Family,1558 W 64TH ST,LOS ANGELES,CA,90047,8,NEW AMERICAN FUNDING,KARLA HOWES,949-445-8824,SO CAL INSPECTORS INC,SUZANNE PHILLIPS,9525   Stewart and Gray RD  Downey CA 90241,949-445-8824,-118.30436,33.98126,POINT (-118.30436 33.98126),23678,772,1158,7,14,35
4008013027,06/10/2019,Single Family,6743 S 5TH AVE,LOS ANGELES,CA,90043,8,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.32273,33.97698,POINT (-118.32272999999999 33.97698),23674,758,1059,7,14,24
5462006015,03/11/2019,Single Family,3560 E LAVELL DR,LOS ANGELES,CA,90065,1,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.22879,34.1104,POINT (-118.22879 34.1104),24030,387,1431,13,11,56
5144020117,08/09/2019,Multi-Family,801 S GRAND AVE,LOS ANGELES,CA,90017,14,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.25842,34.04581,POINT (-118.25842000000002 34.04581),23078,546,1050,,9,76
4265008083,03/25/2019,Single Family,1020 S GRANVILLE AVE,LOS ANGELES,CA,90049,11,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.46433,34.05009,POINT (-118.46433 34.05009),23680,843,762,9,10,
6041026023,12/26/2019,Single Family,438 E 90TH ST,LOS ANGELES,CA,90003,9,Champion Mortgage,Tina Simmons,972-894-9993,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.26601,33.95459,POINT (-118.26601 33.95459),22352,799,1173,7,13,45
5007019028,07/19/2019,Single Family,5408 S WEST BLVD,LOS ANGELES,CA,90043,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.33541,33.99265,POINT (-118.33540999999998 33.99265),23674,752,1037,7,14,24
2301017001,01/30/2019,Multi-Family,8165 N WOODMAN AVE,LOS ANGELES,CA,91605,6,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.43203,34.21923,POINT (-118.43203 34.21923),19730,151,461,,3,59
4006006027,10/30/2019,Multi-Family,6214 S WEST BLVD,LOS ANGELES,CA,90043,8,Chicago Title Company,Teresa Darke,909-884-0448,"Afghan American Trading Co, Inc.",Hekmatullah Foushanji,"122   West 30th St, Penthouse  PH Manhattan NY 10001",212-594-6744,-118.33503,33.98315,POINT (-118.33503 33.98315),23674,756,1039,7,14,24
6041027029,08/15/2019,Single Family,326 E 90TH ST,LOS ANGELES,CA,90003,9,"Mortgage Vintage, Inc.",Alexander MacDougall,949-632-6145,BAC Field Services Corporation,Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362,866-515-9759,-118.26855,33.95453,POINT (-118.26855000000002 33.95453),22352,799,1173,7,13,45
4411018029,10/15/2019,Single Family,548 N ALMA REAL DR,LOS ANGELES,CA,90272,11,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.52288,34.03823,POINT (-118.52288 34.03823),25066,838,1388,,10,
2505017035,05/07/2019,Single Family,12963 N GLENOAKS BLVD,LOS ANGELES,CA,91342,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.44797,34.30595,POINT (-118.44797 34.30595),18912,59,363,,1,47
2261025072,01/01/2019,Single Family,5115 N COLLETT AVE,LOS ANGELES,CA,91436,5,US BANK NA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.48276,34.16251,POINT (-118.48276000000001 34.16251),19737,338,665,,6,62
5214005055,01/30/2019,Single Family,4515 E TOURMALINE ST,LOS ANGELES,CA,90032,14,PennyMac Loan Services,Property Preservation,866-695-4122,Safeguard,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.19144,34.07881,POINT (-118.19144 34.07881),23449,500,614,,9,91
2662001024,01/01/2019,Single Family,11425 N BLUCHER AVE,LOS ANGELES,CA,91344,12,US Bank National Association C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.47113,34.27791,POINT (-118.47113 34.27791),19329,68,385,,2,78
2328030001,01/04/2019,Single Family,13342 W BARBARA ANN ST,LOS ANGELES,CA,91605,2,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.42402,34.20016,POINT (-118.42402 34.20016),8888,181,286,,5,71
5549015033,01/31/2019,Single Family,7044 W LOS TILOS RD,LOS ANGELES,CA,90068,4,PHH mortgage,Nakisha Mason,856-917-8805,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.3422,34.10935,POINT (-118.34220000000002 34.10935),24033,408,717,11,7,82
4378016008,01/14/2019,Single Family,2501 N ROSCOMARE RD,LOS ANGELES,CA,90077,5,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.46354,34.12243,POINT (-118.46354 34.12243),24037,829,782,,6,81
5307016018,01/09/2019,Multi-Family,3924 N VAN HORNE AVE,LOS ANGELES,CA,90032,14,"PS Funding, Inc.",Phillip Francis,323-741-1060,"PS Funding, Inc",Casey Corcoran,2121   Park PL  El Segundo CA 90245,323-687-6238,-118.17119,34.09023,POINT (-118.17119 34.09023),23449,495,623,,9,91
5422009040,11/21/2019,Vacant Residential,2247 W EARL CT,LOS ANGELES,CA,90039,13,"J L Financing, LLC",John Gregg,818-279-2000,J L Financing LLC,John Gregg,2804   Honolulu Ave  Verdugo City Ca 91046,818-279-2000,-118.25584,34.09564,POINT (-118.25584 34.09564),23670,394,1000,,8,90
5456009007,01/31/2019,Multi-Family,2426 1/2 W AVENUE 32 ST,LOS ANGELES,CA,90065,1,"THE BANK OF NEW YORK MELLON c/o Bayview Loan Servicing, LLC",Michael Lopata,954-590-7161,"M&M MORTGAGE SERVICES, INC.",Frances Guerra,2031  E Cerritos AVE  Anaheim CA 92806,786-871-0818,-118.23499,34.10894,POINT (-118.23499000000001 34.10894),24030,390,1056,13,11,56
2618009015,02/11/2019,Single Family,13781 W LOUVRE ST,LOS ANGELES,CA,91331,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.43346,34.2646,POINT (-118.43346000000001 34.2646),18907,25,505,,1,11
4255005007,06/21/2019,Single Family,10620 W ESTHER AVE,LOS ANGELES,CA,90064,5,US Bank National Association,Susan Schell,800-365-7772,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-739-2900,-118.42095,34.03971,POINT (-118.42095 34.03971),24029,874,817,9,6,75
6050006023,02/11/2019,Single Family,831 E 94TH ST,LOS ANGELES,CA,90002,9,Cenlar FSB,Athena Santos,609-883-3900,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.25971,33.95124,POINT (-118.25971 33.95124),22351,806,1174,7,13,45
2409005008,01/31/2019,Single Family,7940 N VINELAND AVE,LOS ANGELES,CA,91352,2,Deutsche Bank National Trust C/O PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.37013,34.21506,POINT (-118.37012999999999 34.21506),19335,165,483,,5,21
2780003078,07/07/2019,Single Family,8564 N DE SOTO AVE,LOS ANGELES,CA,93063,3,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.58828,34.22661,POINT (-118.58828 34.22661),4282,103,372,,4,66
2763033025,01/21/2019,Single Family,9722 N GLADBECK AVE,LOS ANGELES,CA,91324,12,bayview,Willie Walton,714-848-7920,"Sables Servco, LLC",Jesse Talavera,30   Corporate Park  450 Irvine CA 92606,714-580-8567,-118.53942,34.24711,POINT (-118.53942 34.24711),18513,107,250,,2,77
2728029056,11/04/2019,Single Family,18808 W WILLOWTREE LANE,LOS ANGELES,CA,91326,12,Kamali Parviz,Marden Chen,562-865-1122,NULL,NULL,,NULL,-118.54333,34.26271,POINT (-118.54333 34.26271),18905,80,1226,,2,77
2647002001,01/30/2019,Single Family,10128 N LEMONA AVE,LOS ANGELES,CA,91345,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.45854,34.25447,POINT (-118.45854000000001 34.25447),19330,72,1217,,1,4
5451026007,01/11/2019,Single Family,3749 N GLENALBYN DR,LOS ANGELES,CA,90065,1,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.21617,34.0931,POINT (-118.21616999999999 34.0931),24030,377,482,13,11,92
4360001158,06/10/2019,Single Family,969  HILGARD AVE,LOS ANGELES,CA,90024,5,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.44187,34.0621,POINT (-118.44187 34.0621),23442,847,1254,9,6,72
5002012012,01/01/2019,Single Family,1342 W 56TH ST,LOS ANGELES,CA,90037,9,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.29961,33.99147,POINT (-118.29961 33.99147),23668,744,1156,7,13,2
6006011008,12/31/2019,Single Family,126 E 62ND ST,LOS ANGELES,CA,90003,9,US Bank National Association,Susan Schell,800-365-7772,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-739-2900,-118.27281,33.98323,POINT (-118.27281 33.98323),22352,786,858,7,13,46
2385005042,03/04/2019,Single Family,4030 N LONGRIDGE AVE,LOS ANGELES,CA,91423,2,WOODBRIDGE WIND-DOWN ENTITY LLC,Mark Kemper,626-375-2683,WOODBRIDGE WIND-DOWN ENTITY LLC,Mark Kemper,14140   Ventura BLVD 302 Sherman Oaks CA 91423,626-375-2683,-118.42107,34.14318,POINT (-118.42107 34.14318),19736,353,421,,5,84
2745013031,11/05/2019,Single Family,10204 N HANNA AVE,LOS ANGELES,CA,91311,12,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.60767,34.25562,POINT (-118.60767 34.25562),4284,90,271,,2,43
5480021026,05/06/2019,Multi-Family,1351 W HEPNER AVE,LOS ANGELES,CA,90041,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.19503,34.13203,POINT (-118.19502999999999 34.13203),23672,364,572,,9,60
